id,keyword,location,text,target
14658,,,"Want of het nu voor de elektrische auto is , de smartphone of voor energieopslag : gebruikers klagen overal over de korte gebruiksduur .",ja
21056,,,Want ook vleesproductie gaat gepaard met de uitstoot van broeikasgassen .,nee
26764,,,"Waren er op 1 januari 2018 nog 22.000 volledig elektrische auto 's in Nederland , nu zijn het er al 72.000 .",nee
13150,,,Warmtenetten Zo is er nog geen uitgestippeld beleid hoe na 2025 het elektrisch rijden te stimuleren .,nee
17944,,,Warmtetransitie Voor het einde van 2021 zal door de gemeente een visie warmtetransitie opgesteld moeten zijn .,nee
16459,,,"Wat kunnen we zelf doen in de strijd tegen het overschot aan uitstoot van stikstof , vroegen ze zich af .",ja
26778,,,Waterdompelcontainer Een bergingsbedrijf uit Den Hoorn heeft een speciale container ontwikkeld die gevuld wordt met water om een elektrische auto in onder te dompelen .,nee
2642,,,Waterschap Vechtstromen trekt een kleine vijf miljoen euro uit voor zonneparken op waterzuiveringslocaties .,ja
8724,,,Waterstof Auto 's op waterstof breken overigens nog steeds niet door in Nederland .,nee
20890,,,"Waterstof In plaats van als een probleem , moeten we CO2 zien als een grondstof , zegt Douma .",ja
11441,,,"Waterstof is al jaren een gedroomd alternatief voor Gronings aardgas , en wordt onder meer genoemd in het Klimaatakkoord .",ja
20891,,,We hebben daar ook een electrolyzer ge�nstalleerd waarmee we waterstof maken .,nee
17844,,,"We hebben er ook een proefinstallatie gebouwd waarmee we , van die CO2 en waterstof , methanol maken . ﾒ",nee
24696,,,"Webbink vertelde dat er veel manieren zijn om duurzaam energie op te wekken , zoals met zonne energie , windenergie , bodemenergie en aquathermie .",nee
20423,,,Weeromstandigheden gaan stroomopbrengst bepalen Een groot deel van onze elektriciteit zal straks ook via windparken op de Noordzee worden opgewekt .,nee
13019,,,"Weliswaar wordt een RES uiteindelijk vastgesteld door de betrokken gemeenteraden , Provinciale Staten en algemene waterschapsbesturen .",nee
6543,,,"Werden in 2017 nog 1800 nieuwe windmolens gebouwd , in 2018 waren dat er nog maar 750 .",nee
3874,,,Wereldwijd is de productie van levensmiddelen verantwoordelijk voor een derde van alle broeikasgassen .,nee
22976,,,Wereldwijd zal het aanbod van hernieuwbare energie de komende vijf jaar met de helft toenemen .,nee
25535,,,Wethouder Carlo Verhaar : ﾓ We hebben een ambitieuze planning voor de omschakeling naar duurzame energie en warmte .,ja
12647,,,Wethouder Leo Bongers heeft donderdagmiddag de eerste laadpaal voor elektrische auto ﾒ s in Ommen in gebruik genomen .,nee
15458,,,"Wie in Afrika w�l is aangesloten op het stroomnet , betaalt dubbel zoveel voor zijn elektriciteit dan iemand in Europa , terwijl onderbrekingen aan de orde van de dag zijn .",nee
21692,,,"Wiebes sluit niet alleen de Hemweg 8 vervroegd , maar wil hij ook de andere vier kolencentrales in Nederland op termijn sluiten .",ja
15493,,,Wiebes wil op termijn ook de andere vier kolencentrales in Nederland sluiten .,ja
24898,,,Wij Duurzaam Staphorst wil een duurzame en leefbare toekomst en zet zich niet alleen in voor de energietransitie .,ja
2443,,,"Windenergie is goed voor ruim 8 procent van het energieverbruik in Nederland , blijkt uit CBS cijfers .",nee
23487,,,"Windmolens en een zonnepark zitten elkaar zelden in de weg : als het hard waait , schijnt vaak de zon minder en andersom .",nee
3344,,,"Windmolens in alle soorten en maten , zei Van Mierlo afgelopen zomer al .",nee
17201,,,Windmolens in delen van Nederland hebben binnenkort geen subsidie meer nodig .,nee
7422,,,"Windmolens LTO was niet de enige met kritiek op de visie van wethouder Carlo Verhaar ( Groen Links , foto ) , die verder onder meer inzet op drie extra windturbines .",ja
24745,,,"Windmolens plaatsen in groene stukken op A1 zelf , zodat een energie landschap ontstaat , vindt de politiek wel een goed idee .",ja
23988,,,Woensdag waren er tijdens testen in de kerncentrale van Lingen problemen met de stroomtoevoer .,nee
3222,,,"Woningen die minder dan 2 kilometer af staan van een windturbine van meer dan 150 meter , bleven gemiddeld 5 procent achter in waarde .",nee
3073,,,"Woonwijken die tegenwoordig worden aangesloten op een warmtenet , krijgen die warmte meestal uit de restwarmte van vuilverbranding .",nee
22300,,,XR eist dat vanaf 2025 wereldwijd netto geen broeikasgas meer vrijkomt .,ja
15943,,,"Zaagsel Ondanks de discussie over de duurzaamheid van biomassa in Nederland , gaat Venendaal dus onverdroten voort op de ingeslagen weg .",ja
15542,,,"Zaterdag werd er al voor het laatst steenkool gebruikt om energie op te wekken , maandag om 11.00 uur is de centrale in het geheel als energiecentrale gestopt .",nee
4875,,,Ze begon in de zomer van 2018 met spijbelen en actievoeren voor het Zweedse parlement in Stockholm om de uitstoot van broeikasgassen te stoppen .,ja
7438,,,Ze betwistte het uitgangspunt dat alle duurzame energie van eigen grond moet komen .,ja
3084,,,Ze bevelen aan om de waardederving door windmolens mee te nemen in de afweging om hogere turbines te plaatsen .,ja
15587,,,Ze deden dat onder leiding van associate lector Albert ten Busschen ( 53 ) en leverden het bewijs dat er een tweede leven weggelegd is voor rotorbladen van windturbines .,nee
25749,,,Ze kunnen bovendien de opgewekte elektriciteit van windmolens en zonnepanelen opslaan .,nee
5909,,,Ze laat zien hoe ze een ventilator kan laten draaien en een autootje kan laten rijden op waterstof .,nee
6522,,,Ze slapen daarom in de kelder : In Duitsland is de afgelopen jaren een opmerkelijke groei te zien van burgerinitiatieven tegen windenergie .,ja
26558,,,"Ze vinden het oneerlijk dat ze extra maatregelen moeten nemen om de uitstoot van stikstof te reduceren , terwijl bijvoorbeeld de luchtvaart buiten schot blijft .",ja
13890,,,Ze wil onder meer weten in hoeverre het college denkt dat er draagvlak is voor een windmolen op deze locatie .,ja
14424,,,Ze wil ook weer in discussie met de gemeenteraad over de inzet van biomassa als duurzaam alternatief voor aardgas .,ja
5410,,,Ze willen daarom van de provincie voor 1 maart volgend jaar een overzicht wat de gevolgen zijn van het klimaatakkoord voor de energierekening van inwoners van Overijssel .,ja
19936,,,Ze zochten vandaag de media op met een voorstel om de CO2 uitstoot in de zorg omlaag te brengen .,ja
27193,,,Zelfs Russische klimaatonderzoekers achten het onwaarschijnlijk dat CO2 uitstoot invloed heeft op de temperatuur op aarde .,nee
6531,,,Zij en duizenden anderen in Duitsland voeren actie om windmolens uit de bewoonde wereld weg te halen .,ja
11635,,,Zij genereren met hun projecten 6 procent van de totale windenergie die in ons land wordt opgewekt en 2 procent van de energie die uit de zon wordt gehaald .,nee
17222,,,Zij vinden een flinke verlaging van de snelheidslimiet noodzakelijk om de uitstoot van CO2 terug te dringen en om luchtverontreiniging en geluidsoverlast tegen te gaan .,ja
17213,,,Zij vinden een flinke verlaging van de snelheidslimiet noodzakelijk om de uitstoot van CO2 terug te dringen en om luchtvervuiling en geluidsoverlast tegen te gaan .,ja
24617,,,Zij willen dat de nieuwe regels rond de uitstoot van stikstof van tafel gaan .,ja
11797,,,Zijn boodschap : Twente heeft veel potentie voor geothermie .,ja
4480,,,Zijn Groen Links collega Klaver wil een plan dat uiteindelijk leidt tot halvering van de uitstoot van stikstof .,ja
24384,,,"Zijn organisatie probeert de emissies van grote bedrijven , zoals van kolencentrales , biomassacentrales , maar ook van intensieve veehouderijen te verlagen .",ja
12141,,,Zijn partij overwoog met oppositiegenoot D66 een motie om de wethouder te dwingen zich terughoudend op te stellen rond biomassa .,ja
23143,,,Zijn strijd voor hernieuwbare energie werd omarmd door Barack Obama en leidde tot een subsidie infuus van 150 miljard dollar voor Amerikaanse windmolens en zonneparken .,ja
7311,,,Zo haalt het ongeveer 65 % van alle belastinginkomsten uit de verkoop van fossiele brandstoffen .,nee
14776,,,"Zo hebben ze samen drie windparken gebouwd , en Mitsubishi bouwde voor Eneco Europa ﾒ s grootste batterij in Noord Duitsland .",nee
16743,,,"Zo heeft netbeheerder Tenne T een pilot lopen met eigenaren van elektrische auto 's , die de accu 's van hun geparkeerde auto 's beschikbaar stellen als extra opslagcapaciteit .",nee
18350,,,"Zo kan het dat de uitstoot van 1998 tot 2016 keurig daalde van 188,2 naar 127,4 gram CO2 per kilometer , maar dat deze in 2018 weer opliep tot 130,1 gram .",nee
6361,,,Zo klonk het zondagavond toen een circa 25 jaar oude windmolen tegen de vlakte ging .,nee
25781,,,"Zo komt deze maand het grootste zonnepark van Nederland gereed , in het Groningse Kolham .",nee
5635,,,Zo moeten windmolenparken zoveel mogelijk gebundeld worden en moet voorkomen worden dat landbouwgrond op grote schaal gebruikt wordt voor zonneparken .,nee
18803,,,Zo plaatste het bedrijf in 2017 de eerste windmolen in Saudi Arabi� .,nee
16064,,,Zo sprak de Eerste Kamer zich deze week uit tegen subsidie voor het bijstoken met biomassa in kolencentrales .,ja
1092,,,Zo stelde D66 voor om de veestapel te halveren om de uitstoot van stikstof te verminderen .,ja
19157,,,Zo stijgt het aandeel opgewekte duurzame energie ( zon en wind ) van 15 procent in 2018 naar twee derde in 2030 .,nee
22193,,,"Zo werd in Nederland in 2013 het Energieakkoord gesloten , met afspraken over bijvoorbeeld oude kolencentrales ( die moeten weg ) en windparken ( die moeten er juist bij ) .",ja
4277,,,Zo wilden ze naast meer geld ook de steun voor nucleaire energie .,ja
8653,,,Zo wordt 12 miljard euro ge�nvesteerd in bijvoorbeeld het aansluiten van windparken op zee en uitbreiding van het hoogspanningsnet op land .,ja
23076,,,Zo zie je nu ook technieken van de zonnewagens doorsijpelen naar de elektrische auto .,nee
18076,,,Zo zou de netbeheerder zich de vervanging van een gasnet in een van het aardgas afgekoppelde wijk kunnen besparen .,nee
13455,,,Zo zou de uitstoot van stikstof moeten worden teruggedrongen .,nee
14222,,,Zoals het sluiten van de kolencentrale van Amsterdam afgelopen week .,nee
14252,,,Zoals omwonenden zich ook keerden tegen windmolens en zonneweides .,ja
24711,,,Zon energie Ook het onderwerp van grondgebonden zonneparken kwam ter sprake .,nee
3354,,,"Zonder windmolens en zonnepanelen is dat niet te bereiken , meent Van Mierlo .",ja
4860,,,"Zonneparken De 1,3 tot 1,5 TWh voor Twente komt neer op meer dan 100 windmolens of meer dan 1.500 hectare aan zonnevelden .",nee
25786,,,"Zowel aan de aanbodkant met windmolens en zonnepanelen , als aan de vraagkant met elektrische auto 's en warmtepompen .",nee
17679,,,Zwolle streeft naar minder CO2 uitstoot en heeft inmiddels al wat maatregelen om het autoverkeer in de stad te verminderen en het fietsen te stimuleren .,ja
21674,,,"Zwolle wil voor 2025 de uitstoot van CO2 flink terugbrengen , meer dan de helft van die doelstelling ligt op het bordje van bedrijven .",ja
