id,text,meer,minder,gelijk,overige
398,"Dat moet minder worden. Wij kunnen niet zoveel capaciteit aan boven ons landje. Er zal echt een andere oplossing moeten worden gezocht, een vluchthaven op zee bijvoorbeeld.
De kwaliteit van leven wordt sterk be?nvloed door geluidshinder en zeker als dit gebeurt in de rusturen, de nacht.",0,1,0,0
399,"Dat moet stabiliseren. Het kan niet doorgroeien. 
Als er meer gevlogen gaat worden dan moet er meer gespreid worden. 
Prijzen voor vliegen moeten extreem omhoog. (als roken)",0,0,1,0
400,"Dat moet sterk afnemen. Vliegen is actueel een niet duurzame vervoerswijze en heeft daarnaast van alle vervoerswijzen het slechtste perspectief op structurele verduurzaming. Aangezien mensen niet vrijwillig minder gaan vliegen, moeten de prijzen sterk omhoog of moeten er regulerende maatregelen worden genomen. Anders stoken we de hele mondiale aardolieplas alsnog op in vliegtuigen.
Zelf vlieg ik uit milieuoverwegingen al 44 jaar niet en ik red mij prima.",0,1,0,0
401,"Dat mogen er zeker niet meer worden vanwege de CO2-uitstoot en de hinder voor omwonenden.
Ik zou eerder zeggen: het moeten er minder worden, tenzij vliegtuigen veel schoner en stiller worden.",0,0,1,0
402,"Dat Schiphol een luchthaven is die zich duidelijk ook richt op het reisconfort, de bewoners er om heen en zich richt op de bescherming van de natuur. En eventueel het compenseren van de mileuvervuiling, aanleg van bomen/natuur.",0,0,0,1
403,"Dat Schiphol groei mogelijk is en dat er tevens investering in alternatieve locaties zoals noorden, midden en zuiden van het land omdat onbeperkte groei van Schiphol onmogelijk is.",1,0,0,0
404,"Dat Schiphol na 2020 steeds meer gaat groeien. En dat wil ik niet, teveel overlast voor de omgeving.",0,0,1,0
405,Dat uitbreiding onder de huidige condities onverantwoord is.,0,0,1,0
406,Dat volume van vluchten dient te worden teruggebracht.,0,1,0,0
407,"Dat worden er veel te veel. Ik woon in Nieuw Sloten en de laatste  vijf jaar is er erg veel meer lawaai van startende en landende vliegtuigen alsmede van steeds vaker vliegtuigen die over Nieuw Sloten/Nieuwe Meer/ Badhoevedorp heen vliegen.  2018 was een absolute lawaai bak, het hele jaar door.  Dit lawaai (om nog maar niet te spreken over Kerosine stank en luchtvervuiling) is niet acceptabel voor een woonbuurt zoals Nieuw Sloten/Badhoevedorp",0,0,1,0
408,Dat zal absoluut moeten groeien om competitief te kunnen blijven in de luchtvaartsector en bovendien KLM een kans te geven te blijven groeien en zo niet haar plek in de markt te verliezen tov andere Europese luchtvaartmaatschappijen zoals Britain Airways of Lufthansa.,1,0,0,0
409,Dat zal alleen maar toenemen. Ik hoop ook dat groei kan blijven of anders een vliegveld in zee,1,0,0,0
410,Dat zal nog meer herrie geven als er nog meer vliegbewegingen komen. We kunnen nu al niet meer rustig in de tuin zitten.,0,0,0,1
411,"Dat zal/mag blijven groeien. Maar met veel meer gebruik maken van nieuwe technieken/innovatie en slimmer inspelen op oplossingen die door bewoners worden aangedragen. 
Waarom de Zwanenburgbaan bij het noordwaarts opstijgen te veel laten afbuigen naar de kern van Lijnden en Amsterdam-west?
Als de opstijgers iets meer naar links afbuigen, stijgen ze op over veel meer onbewoond gebied: dus veel minder overlast.",1,0,0,0
412,"Dat zijn er wel genoeg. Voor meer vluchten moeten we naar de Noordzee.
Hoe eerder dit gebeurt hoe goedkoper deze move is.",0,0,1,0
413,"Dat zou beter niet meer moeten mogen groeien.

We kunnen op dit moment de problematiek die voortvloeit uit het huidige aantal vliegbewegingen al niet eens goed handelen. Grootste problemen: Geluidsoverlast voor velen, ziekmakende nachtrustverstoring voor velen, N-depositie krijgen we niet voldoende omlaag, fijnstof-problematiek, CO2 -problematiek, zieke natuur..... 
Denk daarbij ook nog eens aan de duizenden vrachtwagenbewegingen die nodig zijn om al die spullen van en naar de luchthaven te brengen. Ook daar enorme fijnstofproblematiek, etc. Verhoog het aantal vluchten en al deze problemen worden nog groter.

Ik zou zeggen laat eerst maar eens zien dat er substantieel resultaat wordt geboekt op deels wegwerken van deze problematiek. Pas als daar langjarig, aantoonbaar resultaat is geboekt, zou er weer gesproken kunnen worden over uitbreiding van vluchten. Niet eerder.",0,0,1,0
414,"Dat zou niet mogen stijgen maar verminderen, sowieso moeten we vakantievluchten spreiden",0,1,0,0
415,Dat zou niet verder mogen groeien. Vliegen zou wat meer ontmoedigd mogen worden. Beter voor milieu en voor omwonenden,0,0,1,0
416,"Dat zou nog maar zeer beperkt moeten groeien. We moeten veel beter kijken welke vluchten een bijdrage leveren aan de Nederlandse economie. Pretvluchten van prijsvechters kunnen beter naar vliegvelden in rustiger delen van Nederland gestuurd worden, zoals Eindhoven, Lelystad, Groningen en Maastricht.",1,0,0,0
417,"De 500.000 vliegbewegingen zouden een direct belang moeten hebben voor Nederland en haar bevolking. Echter het merendeel van deze vliegbewegingen zijn in het belang van transitpassagiers. Schiphol (Nederland) is dus een alleen tussen station. Wij hebben daar nauwelijks enig belang bij, maar ondervinden daar wel erg veel overlast (lawaai en CO2) van. 
Alle transitpassagiers kunnen ook via een andere luchthaven in Europa, waar de wijde omgeving minder dicht bevolkt is, kunnen reizen. 
Het aantal vliegbewegingen zal daardoor dramatisch dalen en Schiphol moet krimpen.",0,1,0,0
418,"De 500.000 vliegtuigbewegingen zijn nu al zo schadelijk voor de omgeving, de bewoners en het milieu, daar kan geen groei meer bij.",0,0,1,0
419,"De afgelopen decennia is er een zeer sterke groei van het vliegverkeer geweest met uiteenlopende negatieve effecten (brandstof, herrie, ruimte, klimaat). Mijn visie is dat vliegverkeer heroverwogen zou moeten worden: wat brengt het ons, wat brengt het ons niet? Afwegen voor- en nadelen. Ik vind een afname van het aantal vliegbewegingen gewenst. Dat op zo'n manier dat vliegen voor ieder wel bereikbaar blijft. Een persoonlijk quotum zou een mogelijkheid daartoe zijn.",0,1,0,0
420,De afgelopen jaren steeds Meer last van vliegverkeer ook al omdat het TE laag.   vliegen betreft. Het terras en het huis               wordt zichtbaar vuiler en dat betekent dus      dat we ook Meer vervuilde lucht inademen.,0,0,0,1
421,"De afspraak om het aantal vliegtuigbewegingen te beperken tot 500.000 is op weloverwogen gronden genomen. Er doen zich geen re?le wijzigingen in de omgevingsomstandigheden of vliegtuigtechniek voor die ertoe aanleiding geven om het aantal te verhogen. De overlast, o.m. in de vorm van lawaai en stank, voor bewoners in de omgeving neemt merkbaar toe.",0,0,1,0
422,"De afspraken uit het Aldersakkoord dienen te worden nageleefd. Dat betekent dat de 50 procentsregel dient te worden toegepast, waarbij de milieuwinst vanaf het moment van tekenen van het Aldersakkoord voor 50 procent ten goede komt aan de omgeving en vor 50 procent mag worden gebruikt voor groei.",0,0,0,1
423,"De beschikbare ruimte is m.i. volledig benut. Op dit moment is er al sprake van veel geluids- en andere hinder. Groei is per definitie een verarming van de leefstijl en leefomgeving van velen.

Argumenten van oa de KLM, geuit in de pers, 'groei is nodig i.v.m. de investeringen', duiden op een slechte kostprijsberekening. Investeren kan ook in stabiele, niet groeiende markten.",0,0,1,0
424,"De bevolking blijft groeien, meer mensen willen de wereld ontdekken en dus zal er meer behoefte zijn aan mobiliteit. Er zullen innovatieve, slimme oplossingen moeten worden bedacht om het aantal vliegtuigbewegingen te vergroten. Dit is echter wel noodzakelijk voor de concurrentiepositie van NL.",1,0,0,0
425,De bewegingen op schiphol mogen naar mijn mening alleen dan ontwikkelen als er voldoende maatregelen worden getroffen om de extra CO2 uitstoot volledig te compenseren EN de geluidshinder dusdanig weet te beperken van reeds bestaande overlast en bijkomende overlast zodanig dat het gemiddelde geluidsniveau niet verder toeneemt voor alle bewoners in een straal van 50km om schiphol heen. Hierbij zouden duidelijke afspraken gemaakt moeten worden die dmv een bewoners enquete in een straal van 50km moet worden getoetst onder alle bewoners en niet zoals deze enquete alleen voor de oplettende bewoner. 90% van de mensen vindt deze enquete namelijk te lastig maar wordt wel structureel gedupeerd door Schiphol.,1,0,0,0
426,"De bewonersdelegatie in de Omgevingsraad Schiphol (ORS) heeft de Gebruiksprognose Schiphol 2019 afgekeurd.  Dat is helemaal niet gek. Deze delegatie is een afspiegeling van de omwonenden van Schiphol. Al deze mensen ondervinden hinder en overlast en hebben noch van de luchthaven -directie noch van de verantwoordelijke overheid tot op vandaag nog geen enkele eerlijke behandeling of informatie ontvangen. Onze overheid is volstrekt normloos luistert niet naar faire klachten en hanteert een eigen waarheid die zij naar eigen believen aanpassen. Uit de recente berichtgeving betreffende directeur Benschop begreep ik, dat hij afzag van 3 of 4% groei van de luchthaven, maar hij vond dat 1% misschien wel zou kunnen. Gelukkig begrepen zijn toehoorders  dat 1% groei ook groei is en dat willen we niet meer, Schiphol is voor de komende 100 jaar vol en uitbreiding moet elders en de meer dan 500.000 vluchten die nu ook al worden overschreden, is het maximale. Het is in de praktijk al gebleken de overheid echt wil meten maar ook niet kan rekenen, een selectief geheugen heeft en alleen de eigen computer vertrouwt want die hebben ze zelf geprogrammeerd. Geluid moet je moeten met meetapparatuur en niet berekenen met een computer. Komt men deze overheid cq Schiphol tegemoet met slechts  0,1% minimale uitbreiding dan is mijn vaste mening dat dit met 10% maximale overschrijding van vluchten en geluid eindigt. Denk aan het gezegde: ?Schenk hen een nagel en hij wordt achter je elleboog afgebeten?. Er werd nooit gehandhaafd en Vliegen Volgens Aspraak was een farce. Conclusie van mij is, dat met politiek en Schiphol incl. de RLD geen bindende afspraken zijn te maken omdat men altijd een reden zoekt en vindt om zich daar niet aan te houden. OPLOSSING: een dependance met landingsbanen in zee, op korte termijn beginnen met de aanleg, dat maakt Op Schiphol ruimte vrij voor logistiek, meer werkgelegenheid en uitbreiding voor een aantal sectoren. Na jarenlang traineren komt er eindelijk ruimte voor lange termijn visie.",0,0,1,0
427,De deuren hadden beperkt open gemoeten voor low budget maatschappijen. Nu wordt Schiphol er mee overspoeld en KLM beperkt in groei.,0,0,0,1
428,"De discussie moet niet gaan over het aantal vliegbewegingen, maar over tot wanneer de veiligheid gewaarborgd blijft en de uitstoot en geluid acceptabel is.  Als er zuinigere, stillere, minder uitstotende vliegtuigen komen, is het een ander verhaal dan vliegtuigen die veel herrie maken, veel uitstoten. Maar gezien het economische belang moet er een zekere groei zeker gefaciliteerd worden.",1,0,0,0
429,"De discussie wordt onnodig vernauwd als er alleen gesproken wordt over vliegtuigbewegingen - bijv. het toestel, de baan en aanvliegroute hebben allemaal een impact op de beleefde overlast. Kortom - ik vind het maximale aantal vluchten minder relevant en van mij zou Schiphol binnen randvoorwarden verder kunnen groeien.",1,0,0,0
430,"De discussie zou veel meer gebalanceerd gevoerd moeten worden. Het probleem is niet zozeer de groei, maar de kwaliteit van de groei. De bijdrage van Schiphol aan de economie is enorm en een belangrijke voorwaarde voor groei voor diverse ondernemingen.
De vliegbewegingen en bereikbaarheid van zakelijke reizigers dienen dan ook altijd gegarandeerd te worden. Ook als dit tot groei na 2020 leidt.
De vliegbewegingen van ""goedkope"" charters die of Nederlanders tegen veel te lage prijzen naar ""de zon"" brengen, of een weekendje weg naar bestemmingen binnen Europa, of ""low budget touristen"" naar Amsterdam brengen dienen aan banden gelegd te worden. De beste en meest eenvoudige methode is om vliegen veel en veel duurder te maken.",0,0,0,1
431,"De door de politiek opgelegde bovengrens van 500000 vliegbewegingen moet omhoog. Het aantal mensen dat wil vliegen zal de komende jaren groeien en deze vluchten gaan hoe dan ook plaatsvinden, zo niet op schiphol dan wel in de ons omringende landen. Dus de zogenaamde milieu winst en vermindering van overlast is een farce. Ze verplaatst zich slechts. Laat deze groei op schiphol toe, zodat de inkomsten van deze vluchten ervoor kunnen zorgen dat er meer geinvesteerd wordt in stillere en zuinigere vliegtuigen. Deze investeringen vinden niet plaats als de groei van de luchtvaart zich naar t buitenland verplaatst.",1,0,0,0
432,"De economische betekenis van Schiphol voor ons land is evident; de HUB-functie moet versterkt worden, waarbij aantrekkelijke overstapfaciliteiten in stand gehouden dienen te worden. Het Europese netwerk van verbindingen is cruciaal voor de voeding van het internationale netwerk. Houdt deze ambitie bij alle beslissingen over de toekomst van Schiphol fier overeind.
Daarbij: de baancapaciteit op Schiphol is meer dan toereikend voor verdere groei.

Ter stimulering van innovatie zou en geluidsplafond beter werken dan een maximum aan het aantal vliegbewegingen (voorbeeld Rotterdam The Hague Airport).
Dan heeft vliegen met stillere vliegtuigen zin. Bij een maximum aantal vluchten ontbreekt een prikkel om de stilste toestellen in te zetten.",1,0,0,0
433,"De economische schade, wanneer er geen en of weinig groei mogelijkheden worden gecreerd, is dermate groot dat stilstand/lichte groei geen optie is. Er zal in mijn opinie wel naar kwaliteitsvervoer gekeken moeten worden (hoog waardig vervoer t.o.v. ""fun-reizen"").",1,0,0,0
434,De economische waarde van het accommoderen van groei is vele malen groter dan de kosten voor de omgeving.,1,0,0,0
435,"De ene dag is het meer dan de andere dag, maar elke dag horen en zien wij vliegverkeer.
Op sommige dagen is de geluidshinder zo groot dat je een gesprek vaak moet afbreken wanneer een vliegtuig aan zijn landing begint. Niet alleen de geluidshinder is het probleem, ook de vervuiling spreekt een woordje mee. Denk je in het schone groene hart te wonen en word je geconfronteerd met een lading CO2-uitstoot. Het maximum is volgens mij bereikt. Ik moet er niet aan denken als Schiphol na 2020 wordt uitgebreid.",0,0,1,0
436,De enorme geluidoverlast en uitstoot van zeer schadelijke stoffen in inmiddels vrijwel heel nederland agv schiphol kan niet anders dan leiden tot het schrappen van een groot aantal vluchten. Schiphol kan niet meer dienen als overstapvliegveld.,0,1,0,0
437,"de focus ligt nu uitstluitend op het aantal vliegbewegingen, maar economische groei is ook te bewerkstelligen door een effici?ntere inrichting van de operatie. Vervang korte vluchten van maximaal 1 uur en 20 minuten door long haul vluchten en je kunt de opbrengsten doen stijgen, zonder dat dat via de gemakkelijke weg gaat van stijging van het aantal toegestane vluchtbewegingen.",0,0,1,0
438,"De geluidshinder en de daarbij horende luchtvervuiling, zal alleen maar afnemen als er een hoge vliegtax zal worden geheven. Ben zelf niet afhankelijk van vliegen, dus mijn mening is kleurde. Duidelijk is dat ons milieu onder hoge druk staat. De economie moet draaien maar ten kosten van.........",0,0,0,1
439,"De geluidshinder is nu vaak al te veel omdat vliegtuigen zich niet aan de juiste koers houden. 
Uitbreiden met nog meer vliegbewegingen zal dit er waarschijnlijk niet beer op maken.",0,0,1,0
440,"De geluidsoverlast is de laatste jaren zodanig gegroeid dat op deze manier nog verder groeien onverantwoord is m.b.t. de volksgezondheid. Daarnaast moet er eerst gekeken worden of de afspraken die in het verleden met de omgeving gemaakt zijn, zijn nagekomen. De groei is namelijk wel gerealiseerd, maar geluidshinderbeperkende maatregelen (in de zuidoosthoek) lijken niet uitgevoerd te zijn.",0,0,1,0
